"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"PBFX","PBF Logistics LP","20.93","1158416812.28","n/a","2014","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/pbfx",
"PDCE","PDC Energy, Inc.","40.4","2672384371.2","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pdce",
"BTU","Peabody Energy Corporation","29.54","3198228921.44","n/a","2017","Energy","Coal Mining","https://www.nasdaq.com/symbol/btu",
"PED","Pedevco Corp.","2.24","101446974.72","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ped",
"PBA","Pembina Pipeline Corp.","37.07","18833235452.79","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pba",
"PVAC","Penn Virginia Corporation","57.73","872026140.23","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pvac",
"PBT","Permian Basin Royalty Trust","7.62","355159025.52","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pbt",
"PVL","Permianville Royalty Trust","2.76","91080000","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pvl",
"PRT","PermRock Royalty Trust","7.8","94892709.6","n/a","2018","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/prt",
"PTR","PetroChina Company Limited","65.25","119421188014.5","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ptr",
"PBR","Petroleo Brasileiro S.A.- Petrobras","16.25","105986537556.25","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pbr",
"PSX","Phillips 66","98.08","44617875572.96","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/psx",
"PSXP","Phillips 66 Partners LP","51.41","6380189467.55","n/a","2013","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/psxp",
"PES","Pioneer Energy Services Corp.","1.76","138080541.28","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pes",
"PXD","Pioneer Natural Resources Company","135.68","22844376880.64","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pxd",
"PAA","Plains All American Pipeline, L.P.","24.25","17619554087.5","n/a","1998","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/paa",
"PAGP","Plains Group Holdings, L.P.","24.18","3856361517.84","n/a","2013","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/pagp",
"PLUG","Plug Power, Inc.","2.38","555458903.72","n/a","1999","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/plug",
"PDS","Precision Drilling Corporation","2.38","699200769.68","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pds",
"PNRG","PrimeEnergy Resources Corporation","150","307421700","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pnrg",
"PFIE","Profire Energy, Inc.","1.74","82288318.38","n/a","n/a","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/pfie",
"PUMP","ProPetro Holding Corp.","20.23","2028211773.98","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/pump",
"QEP","QEP Resources, Inc.","7.83","1850749366.14","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/qep",
"QES","Quintana Energy Services Inc.","4.73","160382068.22","n/a","2018","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/qes",
"METC","Ramaco Resources, Inc.","5.46","218850269.82","n/a","2017","Energy","Coal Mining","https://www.nasdaq.com/symbol/metc",
"RRC","Range Resources Corporation","10.81","2704250052.52","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rrc",
"RNGR","Ranger Energy Services, Inc.","7.5","114860107.5","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/rngr",
"RCON","Recon Technology, Ltd.","0.9855","20636993.8215","n/a","2009","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/rcon",
"REI","Ring Energy, Inc.","6","379378260","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rei",
"ROAN","Roan Resources, Inc.","6.31","962524446.92","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/roan",
"ROSE","Rosehill Resources Inc.","3.39","147598186.32","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rose",
"ROSEU","Rosehill Resources Inc.","3.42","0","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/roseu",
"ROSEW","Rosehill Resources Inc.","0.37","0","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rosew",
"RDC","Rowan Companies plc","11.74","1494439108.82","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rdc",
"RES","RPC, Inc.","9.88","2126281291.16","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/res",
"SBR","Sabine Royalty Trust","46.4","676481608","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/sbr",
"SAEX","SAExploration Holdings, Inc.","4.29","13556206.95","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/saex",
"SJT","San Juan Basin Royalty Trust","5.52","257280553.92","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/sjt",
"SNMP","Sanchez Midstream Partners LP","2.05","35801845.75","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/snmp",
"SD","SandRidge Energy, Inc.","7.82","279077039.82","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/sd",
"SDT","SandRidge Mississippian Trust I","1.06","29680000","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/sdt",
"SDR","SandRidge Mississippian Trust II","1.04","51714000","n/a","2012","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/sdr",
"PER","SandRidge Permian Trust","2.32","121800000","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/per",
"SSL","Sasol Ltd.","29.9","18863173413.5","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ssl",
"SLB","Schlumberger N.V.","43.15","59804718337.25","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/slb",
"SDRL","Seadrill Limited","9.1","910000000","n/a","2018","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/sdrl",
"SDLP","Seadrill Partners LLC","0.82","75293712","n/a","2012","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/sdlp",
"WTTR","Select Energy Services, Inc.","11","1155829026","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/wttr",
"SEMG","Semgroup Corporation","14.48","1146167498.72","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/semg",
"SHLX","Shell Midstream Partners, L.P.","18.99","4250185721.19","n/a","2014","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/shlx",
"SBOW","SilverBow Resorces, Inc.","20.32","237602816.64","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/sbow",
"SM","SM Energy Company","16.33","1832932190.85","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/sm",
"SOI","Solaris Oilfield Infrastructure, Inc.","16.18","762540392.04","n/a","2017","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/soi",
"SWN","Southwestern Energy Company","4.47","2419697239.71","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/swn",
"SRLP","Sprague Resources LP","14.93","339418276.61","n/a","2013","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/srlp",
"SRCI","SRC Energy Inc.","4.88","1187090421.92","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/srci",
"SU","Suncor Energy  Inc.","33.62","53287503760.06","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/su",
"SNDE","Sundance Energy Australia Limited","2.5","4066932.5","1626773","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/snde",
"SUN","Sunoco LP","29.95","2477619799.9","n/a","2012","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/sun",
"SDPI","Superior Drilling Products, Inc.","1.43","35107899.97","n/a","2014","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/sdpi",
"SPN","Superior Energy Services, Inc.","4.56","711049277.04","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/spn",
"TALO","Talos Energy, Inc.","22.75","1232043722","n/a","2018","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/talo",
"FTI","TechnipFMC plc","21.9","9857653842","n/a","n/a","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/fti",
"TELL","Tellurian Inc.","9.85","2368536978.95","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tell",
"TGC","Tengasco, Inc.","1","10639290","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tgc",
"TTI","Tetra Technologies, Inc.","2.37","297740893.53","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tti",
"TPL","Texas Pacific Land Trust","732.57","5685046483.98","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tpl",
"THR","Thermon Group Holdings, Inc.","25.45","829733243.25","n/a","2011","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/thr",
"TRCH","Torchlight Energy Resources, Inc.","1.58","110777554.08","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/trch",
"TOT","Total S.A.","58.35","152026110191.4","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tot",
"TPIC","TPI Composites, Inc.","30.98","1081647647.3","n/a","2016","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tpic",
"TAT","Transatlantic Petroleum Ltd","1.13","59235303.99","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tat",
"TGA","TransGlobe Energy Corporation","2.08","150187167.52","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tga",
"RIG","Transocean Ltd.","9.11","5557660292.33","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rig",
"TREC","Trecora Resources","9.03","221380103.07","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/trec",
"USEG","U.S. Energy Corp.","0.7501","10093689.8959","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/useg",
"USWS","U.S. Well Services, Inc.","8.96","579052821.76","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/usws",
"USWSW","U.S. Well Services, Inc.","0.748","0","n/a","2017","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/uswsw",
"UPL","Ultra Petroleum Corp.","0.5895","116357452.4025","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/upl",
"UNT","Unit Corporation","15.15","823650914.55","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/unt",
"EGY","VAALCO Energy, Inc. ","2.2","131110634.6","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/egy",
"VLO","Valero Energy Corporation","84.22","35171492095.14","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/vlo",
"VET","Vermilion Energy Inc.","24.79","3783237324.91","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/vet",
"VTNR","Vertex Energy, Inc","1.41","56646497.61","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/vtnr",
"VNOM","Viper Energy Partners LP","33.92","4579113707.52","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/vnom",
"VOC","VOC Energy Trust","5.58","94860000","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/voc",
"WTI","W&T Offshore, Inc.","5.81","817141831.73","n/a","2005","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/wti",
"HCC","Warrior Met Coal, Inc.","28.99","1494589219.63","n/a","2017","Energy","Coal Mining","https://www.nasdaq.com/symbol/hcc",
"WFT","Weatherford International plc","0.72","722243324.88","n/a","n/a","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/wft",
"WPRT","Westport Fuel Systems Inc","1.53","203402612.52","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wprt",
"WLL","Whiting Petroleum Corporation","25.52","2329169159.68","n/a","2003","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/wll",
"WWD","Woodward, Inc.","94.4","5860595174.4","n/a","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/wwd",
"INT","World Fuel Services Corporation","29.65","1991643158.4","n/a","n/a","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/int",
"WPX","WPX Energy, Inc.","12.43","5226382659.74","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/wpx",
"YPF","YPF Sociedad Anonima","14.01","5510312229.93","n/a","1993","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/ypf",
"YUMA","Yuma Energy, Inc.","0.1171","2721844.6473","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/yuma",
"ZN","Zion Oil & Gas Inc","0.8482","54882999.8356","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/zn",
"ZNWAA","Zion Oil & Gas Inc","n/a","0","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/znwaa",
